"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20100310","5083226","2056331","회수","N11",1,6
"20100320","5113634","2073233","회수","PA11",1,8
"20100322","5115152","2016517","회수","N11S",1,7
"20100324","5115152","2016517","회수","N11S",1,3
"20100403","5083226","2056331","회수","N12",1,23
"20100408","5115152","2016517","회수","IN11",1,43
"20100407","5115152","2016517","회수","N11S",1,29
"20100412","5115152","2016517","회수","N11",1,1027
"20100413","5115152","2016517","회수","IN11",1,7
"20100409","5115152","2016517","회수","N11S",1,9
"20100406","5152378","2027528","회수","L14",1,46
"20100417","5115152","2016517","회수","N11S",1,12
"20100419","5115152","2016517","회수","N11",1,1065
"20100419","5115152","2016517","회수","N11S",1,14
"20100422","5115152","2016517","회수","N11S",1,3
"20100420","5115152","2016517","회수","N11S",1,13
"20100415","5152378","2027528","회수","L14",1,34
"20100427","5113634","2073233","회수","PA12",1,19
"20100501","5115152","2016517","회수","IN11",1,7
"20100501","5115152","2016517","회수","N11S",1,24
"20100430","5115152","2016517","회수","N11S",1,9
"20100424","5083226","2056331","회수","N11",1,5
"20100424","5083226","2056331","회수","N12",1,20
"20100426","5115152","2016517","회수","IN11",1,7
"20100423","5113634","2073233","회수","PA11",1,7
"20100512","5152378","2027528","회수","L14",1,20
"20100510","5115152","2016517","회수","N11S",1,28
"20100524","5115152","2016517","회수","N11",1,1546
"20100522","5083226","2056331","회수","N12",1,17
"20100520","5115152","2016517","회수","IN11",1,8
"20100527","5115152","2016517","회수","IN11",1,1
"20100528","5115152","2016517","회수","N11",1,1160
"20100602","5115152","2016517","회수","N11S",1,5
"20100529","5115152","2016517","회수","N11",1,1028
"20100530","5083226","2056331","회수","N11",1,35
"20100525","5113634","2073233","회수","PA11",1,2
"20100607","5115152","2016517","회수","IN11",1,10
"20100607","5115152","2016517","회수","N11S",1,20
"20100611","5115152","2016517","회수","N11",1,792
"20100612","5083226","2056331","회수","N12",1,3
"20100608","5115152","2016517","회수","N11",1,789
"20100604","5115152","2016517","회수","N11S",1,14
"20100619","5115152","2016517","회수","N11",1,1333
"20100619","5083226","2056331","회수","N12",1,20
"20100618","5115152","2016517","회수","IN11",1,3
"20100614","5113634","2073233","회수","PA11",1,21
"20100629","5083226","2056331","회수","N12",1,16
"20100624","5115152","2016517","회수","N11",2,748
"20100706","5115152","2016517","회수","IN11",1,3
"20100708","5115152","2016517","회수","N11S",1,7
"20100714","5115152","2016517","회수","IN11",1,5
"20100720","5115152","2016517","회수","N11",1,1346
"20100712","5115152","2016517","회수","N11",1,785
"20100712","5115152","2016517","회수","N11S",1,16
"20100724","5115152","2016517","회수","N11S",1,20
"20100730","5115152","2016517","회수","IN11",1,6
"20100727","5115152","2016517","회수","IN11",1,6
"20100722","5113634","2073233","회수","PA95",1,1
"20100803","5115152","2016517","회수","IN11",1,8
"20100810","5083226","2056331","회수","N12",1,7
"20100807","5115152","2016517","회수","N11",1,1608
"20100802","5115152","2016517","회수","IN11",1,20
"20100731","5115152","2016517","회수","N11",1,1020
"20100814","5115152","2016517","회수","N11",1,1580
"20100813","5115152","2016517","회수","N11",1,1294
"20100812","5115152","2016517","회수","N11",1,239
"20100827","5115152","2016517","회수","IN11",1,5
"20100830","5113634","2073233","회수","PA12",1,18
"20100827","5083226","2056331","회수","N11",1,5
"20100827","5083226","2056331","회수","N11S",1,1
"20100828","5115152","2016517","회수","IN11",1,2
"20100828","5115152","2016517","회수","N11S",1,39
"20100826","5115152","2016517","회수","IN11",1,2
"20100907","5083226","2056331","회수","N12",1,2
"20100907","5152378","2027528","회수","L14",1,2
"20100906","5115152","2016517","회수","N11S",1,4
"20100904","5083226","2056331","회수","N11",1,3
"20100904","5115152","2016517","회수","N11S",1,10
"20100903","5083226","2056331","회수","N12",1,1
"20100831","5115152","2016517","회수","N11",1,1064
"20100916","5115152","2016517","회수","N11S",1,13
"20100914","5115152","2016517","회수","IN11",1,7
"20100914","5115152","2016517","회수","N11S",1,14
"20100914","5083226","2056331","회수","N11",1,13
"20100914","5083226","2056331","회수","N11S",1,1
"20100925","5115152","2108639","회수","N11",1,276
"20100929","5115152","2016517","회수","N11",1,274
"20100928","5083226","2056331","회수","N11",1,37
"20100928","5115152","2108639","회수","N11",1,1617
"20100927","5115152","2016517","회수","N11",1,547
"20100919","5113634","2073233","회수","PA12",1,70
"20100917","5115152","2016517","회수","IN11",1,5
"20101002","5115152","2016517","회수","IN11",1,2
"20101009","5115152","2108639","회수","N11",1,553
"20101007","5115152","2108639","회수","N11",1,546
"20101001","5152378","2027528","회수","L14",1,27
"20101001","5115152","2016517","회수","IN11",1,4
"20100930","5115152","2108639","회수","N11S",1,6
"20101013","5115152","2016517","회수","N11",1,546
"20101014","5083226","2056331","회수","N11",1,4
"20101023","5083226","2056331","회수","N12",1,4
"20101028","5083226","2056331","회수","P11",1,1
"20101028","5115152","2108639","회수","N11",1,277
"20101025","5113634","2073233","회수","PA12",1,16
"20101026","5115152","2016517","회수","N11S",1,4
"20101026","5083226","2056331","회수","N12",1,11
"20101020","5115152","2016517","회수","N11S",1,5
"20101102","5115152","2016517","회수","N11",1,723
"20101105","5083226","2056331","회수","N11",1,8
"20101030","5115152","2016517","회수","N11",1,1064
"20101030","5083226","2056331","회수","N11",1,9
"20101111","5113634","2073233","회수","PA11",1,44
"20101110","5115152","2016517","회수","N11",1,278
"20101117","5083226","2056331","회수","N11",1,23
"20101109","5083226","2056331","회수","N12",1,6
"20101122","5115152","2108639","회수","N11S",1,6
"20101127","5083226","2056331","회수","N11",1,13
"20101126","5115152","2016517","회수","N11",1,824
"20101124","5115152","2016517","회수","N11",1,789
"20101123","5083226","2056331","회수","N11",1,8
"20101123","5115152","2016517","회수","N11",1,543
"20101118","5083226","2056331","회수","N12",1,4
"20101207","5083226","2056331","회수","N12",1,6
"20101206","5115152","2108639","회수","N11",1,553
"20101203","5115152","2016517","회수","N11",1,272
"20101204","5113634","2073233","회수","PA11",1,30
"20101210","5115152","2016517","회수","IN11",1,1
"20101216","5115152","2016517","회수","N11",1,779
"20101216","5115152","2016517","회수","N11S",1,21
"20101215","5115152","2108639","회수","N11S",1,6
"20101208","5113634","2073233","회수","PA12",1,18
"20101208","5115152","2016517","회수","IN11",1,1
"20101208","5115152","2016517","회수","N11",1,277
"20101222","5115152","2016517","회수","N11",1,1057
"20101222","5115152","2016517","회수","N11S",1,20
"20101227","5115152","2016517","회수","N11",1,1819
"20101225","5115152","2016517","회수","N11S",1,12
"20101224","5083226","2056331","회수","N12",1,3
"20101218","5083226","2056331","회수","N12",1,2
"20101218","5115152","2016517","회수","IN11",1,11
"20101218","5115152","2016517","회수","N11",1,1310
"20110105","5115152","2016517","회수","N11",1,512
"20110104","5115152","2016517","회수","N11S",1,8
"20110103","5115152","2108639","회수","N11",1,541
"20101230","5115152","2016517","회수","IN11",1,1
"20101230","5115152","2016517","회수","N11S",1,10
"20101228","5115152","2016517","회수","N11",1,1027
"20110111","5115152","2016517","회수","N11",1,272
"20110117","5115152","2016517","회수","IN11",1,7
"20110117","5115152","2108639","회수","N11",1,1031
"20110113","5115152","2016517","회수","N11R",1,7
"20110121","5115152","2016517","회수","IN11",1,6
"20110120","5115152","2016517","회수","IN11",1,6
"20110125","5115152","2016517","회수","IN11",1,2
"20110125","5115152","2108639","회수","N11S",1,18
"20110119","5115152","2108639","회수","N11S",1,6
"20110131","5115152","2066007","회수","N11",1,244
"20110129","5115152","2016517","회수","IN11",1,3
"20110208","5083226","2056331","회수","N11",1,1
"20110207","5115152","2016517","회수","N11",1,552
"20110202","5115152","2016517","회수","N11",1,1592
"20110128","5115152","2108639","회수","N11S",1,3
"20110217","5083226","2056331","회수","N12",1,3
"20110215","5115152","2108639","회수","N11",1,1101
"20110225","5152378","2116717","회수","L14",1,121
"20110224","5115152","2016517","회수","IN11",1,3
"20110224","5115152","2016517","회수","N11S",1,6
"20110218","5115152","2016517","회수","N11",1,236
"20110218","5115152","2016517","회수","N11S",1,8
"20110303","5115152","2016517","회수","N11S",1,11
"20110308","5115152","2016517","회수","IN11",1,4
"20110308","5115152","2016517","회수","N11",1,755
"20110308","5115152","2066007","회수","N11",1,277
"20110307","5083226","2056331","회수","N11S",1,1
"20110307","5115152","2016517","회수","N11S",1,15
"20110307","5115152","2108639","회수","N11",1,280
"20110302","5115152","2016517","회수","N11S",1,10
"20110301","5115152","2016517","회수","N11",1,1586
"20110301","5115152","2108639","회수","N11S",1,4
"20110312","5115152","2016517","회수","N11S",2,14
"20110311","5083226","2056331","회수","N12",1,1
"20110311","5115152","2066007","회수","N11S",1,3
"20110316","5083226","2056331","회수","N11S",1,1
"20110315","5115152","2108639","회수","N11",1,277
"20110315","5115152","2108639","회수","N11S",1,3
"20110314","5115152","2016517","회수","IN11",1,7
"20110309","5113634","2073233","회수","PA11",1,10
"20110326","5113634","2073233","회수","PA11",1,22
"20110325","5115152","2016517","회수","IN11",1,3
"20110318","5115152","2016517","회수","N11",1,518
"20110331","5083226","2056331","회수","N12",1,8
"20110330","5083226","2056331","회수","N11",1,13
"20110401","5115152","2016517","회수","N11",1,548
"20110407","5113634","2073233","회수","PA12",1,7
"20110409","5115152","2016517","회수","N11S",1,23
"20110412","5083226","2056331","회수","N11",1,22
"20110413","5083226","2056331","회수","N11",1,16
"20110411","5115152","2016517","회수","N11S",1,18
"20110418","5115152","2016517","회수","N11",1,270
"20110416","5083226","2056331","회수","N11",1,1
"20110416","5083226","2056331","회수","N12",1,6
"20110416","5113634","2073233","회수","PA11",1,6
"20110416","5115152","2016517","회수","IN11",1,5
"20110416","5115152","2016517","회수","N11",1,544
"20110416","5115152","2016517","회수","N11S",1,11
"20110421","5113634","2073233","회수","PA12",1,39
"20110421","5115152","2016517","회수","N11",1,270
"20110419","5083226","2056331","회수","N11",1,4
"20110419","5115152","2016517","회수","N11S",1,23
"20110415","5083226","2056331","회수","N11",1,64
"20110414","5115152","2016517","회수","IN11",1,4
"20110426","5115152","2016517","회수","N11",1,270
"20110430","5115152","2016517","회수","N11",1,1061
"20110428","5113634","2073233","회수","PA11",1,12
"20110423","5115152","2016517","회수","N11S",1,8
"20110425","5083226","2056331","회수","N11",1,5
"20110423","5083226","2056331","회수","N11",1,32
"20110505","5115152","2016517","회수","N11",1,1344
"20110512","5083226","2056331","회수","N11S",1,1
"20110512","5115152","2016517","회수","N11",1,272
"20110507","5115152","2016517","회수","N11S",1,1
"20110503","5115152","2108639","회수","N11",1,277
"20110503","5115152","2108639","회수","N11S",1,3
"20110520","5115152","2016517","회수","N11",1,273
"20110514","5115152","2016517","회수","N11S",1,7
"20110514","5083226","2056331","회수","N11",1,33
"20110527","5083226","2056331","회수","N11",1,30
"20110527","5083226","2056331","회수","N12",1,12
"20110608","5115152","2016517","회수","IN11",1,4
"20110607","5115152","2016517","회수","IN11",1,2
"20110607","5083226","2056331","회수","N11",1,14
"20110603","5115152","2016517","회수","IN11",1,4
"20110601","5083226","2056331","회수","N12",1,9
"20110611","5083226","2056331","회수","N11",1,7
"20110613","5115152","2016517","회수","N11",1,551
"20110611","5115152","2016517","회수","IN11",1,2
"20110621","5115152","2016517","회수","N11S",1,10
"20110624","5115152","2016517","회수","N11S",1,3
"20110625","5113634","2073233","회수","PA11",1,9
"20110618","5083226","2056331","회수","N11",1,5
"20110618","5083226","2056331","회수","N12",1,5
"20110620","5115152","2108639","회수","N11S",1,2
"20110630","5115152","2016517","회수","N11",1,588
"20110630","5115152","2016517","회수","N11S",1,9
"20110629","5113634","2073233","회수","PA95",1,1
"20110629","5115152","2016517","회수","N11",1,517
"20110629","5083226","2056331","회수","N11",1,33
"20110705","5115152","2016517","회수","IN11",1,5
"20110704","5115152","2108639","회수","N11",1,276
"20110702","5113634","2073233","회수","PA11",1,7
"20110702","5083226","2056331","회수","N11S",1,1
"20110628","5115152","2016517","회수","N11S",1,9
"20110628","5115152","2108639","회수","N11",1,277
"20110628","5083226","2056331","회수","N12",1,2
"20110709","5083226","2056331","회수","N12",1,58
"20110708","5115152","2108639","회수","N11",1,277
"20110709","5115152","2016517","회수","IN11",1,3
"20110709","5115152","2108639","회수","N11S",1,3
"20110711","5115152","2016517","회수","IN11",1,3
"20110711","5083226","2056331","회수","N11",1,37
"20110706","5115152","2016517","회수","N11",1,795
"20110720","5083226","2056331","회수","N12",1,1
"20110716","5113634","2073233","회수","PA12",1,16
"20110714","5083226","2056331","회수","N11S",1,1
"20110726","5152378","2116717","회수","L14",1,125
